avatar_subtle,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters,Corrlation,moving,moving2,cca,ccf
9070,-0.91905,7.9645,0.67448,-0.34714,7.3551,1.2386,-0.42966,2.5445,0.44726,0.1094,5.371,1.0926,0.73333,5.17,0.12104,-1.2467,4.4733,0.76274,0.36667,6.93,0.75778,-1.045,7.535,0.51121,-0.86494,-2.0618,0.064332,3.197211,1.690483,rearing,3,63,na,False,False,,
9071,-0.99892,7.9658,0.6872,-0.33647,7.3638,1.2224,-0.43428,2.5819,0.39967,0.1094,5.3785,1.0926,0.73333,5.17,0.12104,-1.2467,4.4733,0.76274,0.36667,6.93,0.75849,-1.045,7.535,0.66035,-0.86494,-2.0618,0.064332,3.4053495,1.8749297,rearing,3,63,na,False,False,,
9072,-1.0656,7.9684,0.68911,-0.33647,7.3707,1.2224,-0.43428,2.6009,0.3843,0.097347,5.3926,1.0923,0.73333,5.17,0.12104,-1.2467,4.4825,0.76274,0.36667,6.93,0.75849,-1.045,7.535,0.66049,-0.86494,-2.0618,0.064332,3.4704857,2.2479076,rearing,3,63,na,False,False,,
9073,-1.0707,7.9872,0.69089,-0.34714,7.3768,1.2224,-0.43777,2.619,0.3843,0.092597,5.4095,1.0926,0.73333,5.17,0.12104,-1.2467,4.4917,0.76274,0.36667,6.9483,0.75849,-1.045,7.535,0.66049,-0.86494,-2.0618,0.064332,3.9231603,2.483985,rearing,3,63,na,False,False,,
9074,-1.0918,8.0162,0.69147,-0.35135,7.391,1.2224,-0.43777,2.6775,0.3843,0.085028,5.4577,1.0926,0.73333,5.1792,0.12104,-1.2467,4.51,0.76274,0.36667,7.0033,0.75849,-1.045,7.535,0.66035,-0.86494,-2.0618,0.054482,4.0514073,2.517901,rearing,3,63,na,False,False,,
9075,-1.1149,8.0162,0.69283,-0.35722,7.4163,1.2224,-0.43777,2.7654,0.38406,0.070775,5.5179,1.0923,0.73333,5.1975,0.12104,-1.2467,4.5283,0.76274,0.1925,7.4983,0.75849,-1.045,7.535,0.65471,-0.86494,-2.0618,0.054482,4.2048283,2.597227,rearing,3,63,na,False,False,,
9076,-1.1335,8.0162,0.6939,-0.37052,7.4163,1.2365,-0.43777,2.8329,0.38336,0.061077,5.5385,1.0911,0.73333,5.2067,0.12104,-1.2467,4.5467,0.76171,0.018333,8.1033,0.75849,-1.045,7.535,0.64501,-0.86494,3.3643,0.054482,4.2385125,2.6148162,rearing,3,63,na,False,False,,
9077,-1.1476,8.0376,0.69604,-0.41775,7.4572,1.2653,-0.43777,2.8761,0.38336,0.048746,5.5551,1.0911,0.73333,5.2158,0.12104,-1.2467,4.565,0.76274,0.0091667,8.25,0.7588,-1.045,7.535,0.64501,-0.86494,4.1932,0.054482,4.1885686,2.5850828,rearing,3,63,na,False,False,,
9078,-1.1509,8.0504,0.69604,-0.48129,7.4833,1.2861,-0.43428,2.9052,0.38336,0.035093,5.594,1.0911,0.73333,5.225,0.12104,-1.2467,4.565,0.76617,0,8.25,0.7588,-1.045,7.535,0.64501,-0.86494,4.2777,0.054482,3.974086,2.4999487,rearing,3,63,na,False,False,,
9079,-1.1595,8.0504,0.69954,-0.54591,7.4908,1.3071,-0.43428,2.9509,0.38336,0.030934,5.6183,1.0911,0.73333,5.2433,0.12104,-1.2467,4.5742,0.76617,0,8.25,0.7588,-1.045,7.535,0.65471,-0.86494,4.5289,0.054482,3.8721223,2.4301212,rearing,3,63,na,False,False,,
9080,-1.1687,8.0504,0.70431,-0.60886,7.4978,1.3202,-0.43717,2.9809,0.38336,0.02257,5.64,1.0911,0.73333,5.2617,0.12104,-1.2467,4.5925,0.76274,0,8.25,0.7588,-1.045,7.535,0.66035,-0.86494,4.5289,0.082742,3.5109043,2.1120622,rearing,3,63,na,False,False,,
9081,-1.173,8.0376,0.70436,-0.64518,7.5041,1.3202,-0.4379,2.9896,0.38336,0.0078231,5.6684,1.0911,0.73333,5.2708,0.12104,-1.2467,4.6017,0.76171,0,8.2592,0.75936,-1.045,7.535,0.66049,-0.86494,4.5289,0.084505,3.4411657,1.8043722,rearing,3,63,na,False,False,,
9082,-1.2345,8.0162,0.70918,-0.66246,7.5115,1.3213,-0.43899,3.0335,0.38336,-0.0087417,5.7235,1.0923,0.73333,5.28,0.12104,-1.2467,4.6108,0.76113,0,8.2683,0.76101,-1.045,7.5258,0.66057,-0.86494,4.6339,0.084505,3.5209439,1.6366768,rearing,3,63,na,False,False,,
9083,-1.3056,8.0114,0.70918,-0.71431,7.5115,1.3416,-0.43899,3.1069,0.38336,-0.022692,5.7747,1.0927,0.73333,5.2892,0.12104,-1.2467,4.6292,0.76113,-0.0091667,8.2683,0.76317,-1.045,7.5167,0.66059,-0.86494,4.6339,0.084505,3.5499957,1.5608468,rearing,3,63,na,False,False,,
9084,-1.3161,8.0376,0.71228,-0.76483,7.5115,1.3607,-0.43899,3.1575,0.38336,-0.027489,5.7881,1.0933,0.73333,5.2983,0.12104,-1.2467,4.6383,0.76113,-0.018333,8.2683,0.76459,-1.0542,7.5167,0.66067,-0.86494,4.6339,0.084505,3.5747178,1.5344766,rearing,3,63,na,False,False,,
9085,-1.3201,8.0376,0.71228,-0.78936,7.5115,1.3647,-0.43899,3.1718,0.38336,-0.031016,5.8007,1.0995,0.73333,5.3075,0.12131,-1.2467,4.6383,0.76171,-0.018333,8.2683,0.76599,-1.0633,7.5167,0.66073,-0.86494,4.6339,0.084505,3.5711594,1.5153606,rearing,3,63,na,False,False,,
9086,-1.3427,8.0114,0.71228,-0.83169,7.5115,1.3693,-0.4379,3.1753,0.38406,-0.034979,5.8064,1.1087,0.73333,5.3167,0.12213,-1.2467,4.6383,0.76274,-0.018333,8.2683,0.76599,-1.0633,7.5167,0.66073,-0.86494,4.6339,0.077148,3.4966207,1.5413522,rearing,3,63,na,False,False,,
9087,-1.4882,8.0114,0.71438,-0.86003,7.5115,1.374,-0.43667,3.1781,0.38406,-0.044771,5.8119,1.1111,0.73333,5.3167,0.12288,-1.2467,4.6383,0.76617,-0.018333,8.2775,0.76793,-1.0633,7.5167,0.66108,-0.86494,4.6339,0.069792,3.4011412,1.6295197,rearing,3,63,na,False,False,,
9088,-1.6736,8.0114,0.71572,-0.88,7.5115,1.4568,-0.43428,3.1844,0.38406,-0.076696,5.8291,1.1111,0.73333,5.3167,0.12288,-1.2467,4.6383,0.76885,-0.018333,8.2958,0.77068,-1.0633,7.5167,0.66223,-0.86494,4.6339,0.069792,3.3923655,1.9311668,rearing,3,63,na,False,False,,
9089,-1.8181,8.0134,0.72149,-0.89706,7.5115,1.5484,-0.42966,3.1919,0.38406,-0.11571,5.8561,1.1111,0.73333,5.3167,0.12288,-1.2467,4.6383,0.77197,-0.018333,8.305,0.77304,-1.0633,7.5167,0.6662,-0.86494,4.6339,0.069792,3.721068,2.400837,rearing,3,63,na,False,False,,
9090,-1.905,8.0134,0.72149,-1.2115,7.5115,1.5609,-0.42384,3.2186,0.38406,-0.1541,5.8732,1.1111,0.73333,5.3167,0.12288,-1.2467,4.6475,0.77197,-0.036667,8.3142,0.77872,-1.0633,7.5167,0.66949,-0.86494,4.6339,0.069792,3.95994,2.5150769,rearing,3,63,na,True,False,,
9091,-1.9364,7.9971,0.72149,-1.5255,7.5075,1.5704,-0.42078,3.3819,0.38406,-0.17989,5.8844,1.1111,0.73333,5.3258,0.12288,-1.2467,4.6658,0.77197,-0.10083,8.3417,0.77872,-1.0725,7.5167,0.66981,-0.8574,4.6339,0.069792,4.1010413,2.555099,rearing,3,63,na,True,False,,
9092,-1.9722,7.9929,0.72149,-1.5724,7.5016,1.5609,-0.41921,3.5632,0.38406,-0.20671,5.9593,1.1111,0.73333,5.39,0.12288,-1.2467,4.7758,0.77197,-0.5775,8.525,0.7888,-1.0725,7.5167,0.67676,-0.78418,0.41573,0.069792,4.175539,2.5925024,rearing,3,63,na,False,False,,
9093,-2.0091,7.9929,0.72149,-1.6191,7.5016,1.5609,-0.40781,3.626,0.38406,-0.23159,6.0282,1.1077,0.72417,5.4725,0.12288,-1.265,5.3625,0.77197,-1.0175,8.7542,0.79467,-1.0817,7.5075,0.68402,-0.70002,0.31075,0.069792,4.085754,2.556419,rearing,3,63,na,False,False,,
9094,-2.0657,7.9929,0.72149,-1.6301,7.5016,1.5609,-0.3975,3.6769,0.38433,-0.25507,6.0376,1.105,0.715,5.5092,0.12376,-1.2742,5.8483,0.77197,-1.0358,8.7908,0.79511,-1.0817,7.4983,0.68416,-0.65708,0.23227,0.069792,3.8982766,2.580627,rearing,3,63,na,False,False,,
9095,-2.1004,7.9929,0.72741,-1.6466,7.5016,1.5609,-0.3975,3.715,0.38433,-0.28408,6.0695,1.0988,0.715,5.5183,0.12429,-1.2925,5.8575,0.77197,-1.045,8.7908,0.79511,-1.0817,7.4983,0.6843,-0.61932,0.1972,0.069792,3.7377844,2.470634,rearing,3,63,na,False,False,,
9096,-2.1208,7.9929,0.72863,-1.6775,7.5016,1.5609,-0.3975,3.7419,0.38471,-0.30213,6.0939,1.0988,0.715,5.6833,0.12438,-1.3017,5.8667,0.77197,-1.045,8.8092,0.79511,-1.0908,7.4983,0.68444,-0.59606,0.1972,0.069792,3.1568444,2.0117257,rearing,3,63,na,False,False,,
9097,-2.2085,7.9929,0.73002,-1.7279,7.4761,1.5609,-0.39602,3.8323,0.39133,-0.33946,6.1027,1.105,0.715,6.4167,0.12481,-1.3017,5.8667,0.77197,-1.045,8.8092,0.79511,-1.1,7.4983,0.68447,-0.58269,0.1972,0.069792,2.7163086,1.5307966,rearing,4,31,na,False,False,,
9098,-2.3005,7.9663,0.74193,-1.8136,7.4382,1.5561,-0.39602,3.9303,0.39777,-0.37175,6.1151,1.1077,0.715,6.9942,0.12705,-1.3108,5.8667,0.77183,-1.045,8.8092,0.79635,-1.1,7.4983,0.6845,-0.55975,0.1972,0.069792,2.4615402,1.715973,rearing,4,31,na,False,False,,
9099,-2.4046,7.9385,0.75747,-1.8816,7.4156,1.5561,-0.39602,3.9644,0.39777,-0.38639,6.1264,1.1111,0.715,7.0033,0.12991,-1.3292,5.8667,0.76393,-1.0633,8.8092,0.79782,-1.1,7.4983,0.68456,-0.5198,0.1972,0.069792,2.2741468,1.7401398,rearing,4,31,na,False,False,,
9100,-2.5127,7.9164,0.76516,-1.9373,7.3956,1.5704,-0.39602,3.9813,0.39897,-0.40848,6.1457,1.1155,0.715,7.0033,0.13343,-1.3383,5.8667,0.75875,-1.0817,8.8092,0.79942,-1.1092,7.4983,0.68692,-0.4954,0.1972,0.069792,2.2338858,1.5090095,rearing,4,31,na,False,False,,
9101,-2.5326,7.892,0.77055,-1.9821,7.3822,1.5726,-0.39602,3.9922,0.41055,-0.4295,6.1718,1.1193,0.70583,7.0125,0.13592,-1.3383,5.8667,0.75568,-1.0908,8.8092,0.80143,-1.1183,7.4983,0.69045,-0.49142,0.1972,0.069792,2.2355833,1.761071,rearing,4,31,na,False,False,,
9102,-2.7452,7.892,0.77414,-2.1581,7.3609,1.5769,-0.39602,4.0719,0.42225,-0.49391,6.2211,1.1242,0.69667,7.0308,0.14351,-1.3383,5.8667,0.75254,-1.1,8.8092,0.80143,-1.232,7.4983,0.74902,-0.49142,0.1972,0.069792,2.6521263,0.37110153,rearing,4,54,na,True,False,,
9103,-3.0802,7.892,0.77545,-2.4318,7.3609,1.5944,-0.39602,4.188,0.42518,-0.61146,6.2599,1.1311,0.69667,7.04,0.15975,-1.3383,5.8667,0.75254,-1.1092,8.8092,0.80143,-1.3623,7.4892,0.83658,-0.49142,0.1972,0.10379,0.5339357,-1.0412422,rearing,3,15,na,False,False,,
9104,-3.291,7.892,0.78046,-2.5749,7.3609,1.6142,-0.3975,4.2634,0.47667,-0.76186,6.2655,1.1357,0.69667,7.04,0.17282,-1.3383,5.8667,0.73874,-1.1183,8.8092,0.80143,-1.3817,7.48,0.87106,-0.49142,0.1972,0.16061,-0.24342166,-0.33368433,rearing,0,36,na,False,False,,
9105,-3.4268,7.892,0.78773,-2.6722,7.3609,1.6271,-0.3975,4.3174,0.53483,-0.90132,6.2775,1.1453,0.6875,7.0492,0.1841,-1.3475,5.885,0.72344,-1.1275,8.8092,0.80143,-1.3881,7.4617,0.88189,-0.49142,0.1972,0.18863,-0.3543168,-0.22314693,rearing,0,36,na,False,False,,
9106,-3.5555,7.9107,0.79451,-2.7992,7.3547,1.6477,-0.3975,4.3612,0.57424,-0.98749,6.2966,1.153,0.67833,7.0583,0.20255,-1.3567,5.9033,0.72136,-1.1367,8.8092,0.80286,-1.4027,5.3782,0.95345,-0.49142,0.1972,0.19878,-0.44063613,-0.24902768,rearing,0,36,na,False,False,,
9107,-3.8315,7.9107,0.79451,-2.893,7.3089,1.662,-0.41358,4.3981,0.60605,-1.1169,6.3148,1.1532,0.67833,7.0767,0.2174,-1.3567,5.9033,0.68005,-1.1733,8.8092,0.80143,-1.4195,3.5569,1.021,-0.49142,0.1972,0.19878,-0.39907762,-0.29819235,rearing,0,36,na,True,False,,
9108,-4.1051,7.9107,0.80295,-3.0614,7.2696,1.6692,-0.43368,4.5821,0.60225,-1.309,6.3303,1.1534,0.67833,7.095,0.2174,-1.3567,5.9033,0.63846,-1.4117,8.8092,0.79942,-1.9043,3.5412,1.0286,-0.49142,0.20168,0.18863,-0.2978041,-0.20168477,rearing,0,36,na,True,False,,
9109,-4.4355,7.9107,0.8314,-3.4491,7.2696,1.6837,-0.4379,4.9947,0.57117,-1.5225,6.3388,1.156,0.66917,7.1317,0.2174,-1.3658,5.9125,0.61077,-2.4292,8.7908,0.79782,-2.5025,3.5412,1.037,-0.49142,0.20168,0.18171,1.4704403,3.157345,rearing,4,40,na,True,False,,
9110,-4.8891,7.9107,0.86601,-3.8864,7.2696,1.6837,-0.4424,5.3564,0.50345,-1.8034,6.4178,1.156,0.6325,7.2142,0.2174,-1.3658,5.9125,0.61077,-3.3917,8.7725,0.79635,-2.6583,3.5412,1.0404,-0.33408,0.28016,0.15711,0.65508515,3.5026357,rearing,4,8,na,True,False,,
9111,-5.2517,7.9107,0.8766,-4.221,7.2696,1.6854,-0.45697,5.5456,0.44529,-2.0599,6.5065,1.156,0.55,7.315,0.2174,-1.3842,5.9217,0.61077,-3.5383,8.7633,0.79635,-2.8756,3.5412,1.0449,-0.11665,0.41573,0.14351,-0.10810549,3.3976977,rearing,4,8,na,True,False,,
9112,-5.6704,7.8722,0.89495,-4.5711,7.2649,1.6886,-0.4696,5.7638,0.42518,-2.4244,6.5328,1.174,-0.50417,7.7367,0.2174,-1.4208,5.9675,0.58216,-3.575,8.7542,0.79782,-3.0564,3.5412,1.0549,0.35978,0.53707,0.14351,-0.20755807,3.639046,rearing,4,8,na,True,False,,
9113,-6.0112,7.8582,0.92278,-4.8725,7.258,1.7122,-0.534,5.93,0.42225,-2.7833,6.5893,1.1949,-1.5033,8.1033,0.23865,-1.43,6.0133,0.51612,-3.6117,8.745,0.80006,-3.0628,3.5412,1.0618,0.77612,0.87173,0.14351,-0.43472555,3.6169477,rearing,0,57,na,True,False,,
9114,-6.2198,7.8258,0.95941,-5.376,7.2503,1.7185,-0.60255,5.998,0.41837,-2.9872,6.6681,1.198,-1.5767,8.1767,0.26052,-1.4667,6.05,0.47563,-3.6208,8.745,0.80006,-3.1458,3.5412,1.1145,0.77612,1.2425,0.14351,-0.3469117,3.4846878,rearing,0,57,na,True,False,,
9115,-6.3357,7.8258,0.98779,-5.9834,7.2366,1.7466,-0.83366,6.0552,0.41315,-3.2476,6.7512,1.2024,-1.6683,8.25,0.26462,-1.54,6.1142,0.4443,-3.74,8.745,0.80085,-3.2613,3.5412,1.1998,0.77612,1.739,0.14519,-0.49927375,3.5275333,rearing,0,57,na,True,False,,
9116,-6.3941,7.8258,0.98968,-6.3676,7.2319,1.7719,-1.0614,6.0875,0.43848,-3.552,6.848,1.2043,-1.7233,8.25,0.26462,-1.65,6.16,0.44308,-4.4141,8.745,0.80392,-3.4046,3.5412,1.2419,0.77612,2.0165,0.14573,-0.53448784,3.6029735,rearing,0,57,na,True,False,,
9117,-6.4798,7.8258,1.0047,-6.6772,7.2418,1.8082,-1.0981,6.127,0.53145,-3.8763,6.9331,1.2178,-1.8058,8.2592,0.26667,-2.365,6.3617,0.44269,-5.2116,8.745,0.80392,-3.534,3.5412,1.2529,0.77612,2.5645,0.14573,-0.4938797,3.5374026,rearing,0,57,na,True,False,,
9118,-6.5653,7.7464,1.0392,-6.6772,7.2418,1.8323,-1.2704,6.1376,0.53145,-4.0694,6.9842,1.2359,-1.9158,8.2683,0.26667,-3.3642,6.6275,0.44256,-5.5092,8.745,0.80482,-3.5864,3.5412,1.2613,0.77612,3.135,0.14573,-0.212804,3.4183416,rearing,0,57,na,True,False,,
9119,-6.6322,7.6901,1.0889,-6.6772,7.2418,1.8513,-1.4556,6.1725,0.60225,-4.1084,7.0089,1.2495,-1.9983,8.2683,0.26667,-3.7217,6.71,0.43402,-5.5733,8.7358,0.80801,-3.9457,3.7734,1.318,0.77612,3.182,0.14573,-0.12308573,3.2038739,rearing,0,57,na,True,False,,
9120,-6.6841,7.6747,1.1741,-6.6772,7.2418,1.8885,-1.5894,6.2105,0.60816,-4.1974,7.026,1.2582,-2.09,8.2775,0.26667,-3.7308,6.7192,0.41095,-5.5733,8.7267,0.81103,-4.2788,3.7891,1.3773,0.77612,3.25,0.14573,-0.2130052,3.02673,rearing,0,57,na,True,False,,
9121,-6.8305,7.6677,1.2746,-6.7985,7.2418,1.9639,-1.7425,6.2798,0.61311,-4.2842,7.0382,1.2615,-2.1633,8.2958,0.26667,-3.74,6.7283,0.36545,-5.5733,8.7267,0.81103,-4.4441,3.8089,1.5588,0.77612,3.2959,0.14573,-0.19798677,2.861659,rearing,0,51,na,True,False,,
9122,-6.9213,7.6677,1.5648,-6.7985,7.2418,2.0997,-2.065,6.3444,0.66027,-4.2954,7.0419,1.269,-2.2733,8.3142,0.26667,-3.74,6.7375,0.33448,-5.5825,8.7267,0.81103,-4.7239,3.8203,1.7436,0.77612,3.3441,0.14573,-0.17414683,2.8437028,rearing,0,51,na,True,False,,
9123,-6.9213,7.6586,2.0002,-6.7985,7.2418,2.2098,-2.3745,6.3766,0.7068,-4.334,7.0508,1.2766,-2.8692,8.415,0.26984,-3.74,6.7467,0.33165,-5.5825,8.7267,0.81103,-4.9579,3.8247,1.7555,0.77612,3.4429,0.14573,0.02898798,2.6074092,rearing,0,51,na,True,False,,
9124,-6.9213,7.6586,2.2398,-6.7985,7.2418,2.2487,-2.4846,6.4403,0.71421,-4.3772,7.0596,1.281,-3.6483,8.6258,0.26984,-3.7675,6.7467,0.33165,-5.5825,8.7267,0.81103,-5.0764,3.8269,1.7592,0.77612,3.5051,0.14573,0.10206047,2.5324655,rearing,4,23,na,False,False,,
9125,-6.9213,7.6586,2.3431,-6.7985,7.2418,2.2745,-2.5462,6.4788,0.7296,-4.4232,7.0596,1.2831,-3.9508,8.7725,0.26986,-3.795,6.7467,0.33165,-5.5825,8.7083,0.81188,-5.0818,3.8269,1.7629,0.77612,3.5321,0.14573,0.20421878,2.1299462,rearing,4,1,na,False,False,,
9126,-6.9213,7.6586,2.5568,-6.7985,7.2418,2.3162,-2.5521,6.5014,0.72797,-4.4611,7.0596,1.2854,-3.96,8.8,0.26986,-3.795,6.7467,0.33165,-5.61,8.6442,0.81319,-5.0885,3.8269,1.7641,0.77612,3.5499,0.14573,1.91235,0.49830094,rearing,4,26,na,False,False,,
9127,-6.9498,7.6586,2.7236,-6.7985,7.2418,2.3679,-2.5574,6.5208,0.71421,-4.4694,7.0596,1.2875,-3.96,8.8,0.26986,-3.795,6.7467,0.33165,-5.6467,8.4975,0.81481,-5.0909,3.8269,1.7669,0.77612,3.5499,0.14573,2.2435443,-0.27335423,rearing,4,24,na,False,False,,
9128,-7.0168,7.6677,2.7742,-6.7985,7.2418,2.4045,-2.562,6.5313,0.72308,-4.5065,7.0596,1.2943,-3.9783,8.8092,0.26892,-3.795,6.7467,0.33165,-5.6742,8.3783,0.81481,-5.0925,3.8309,1.7724,0.77612,3.5499,0.14573,2.1632879,-0.6603432,rearing,4,24,na,False,False,,
9129,-7.0817,7.6747,2.8031,-6.8116,7.2418,2.4189,-2.5716,6.5432,0.72137,-4.5614,7.0596,1.3056,-3.9967,8.8183,0.26916,-3.795,6.7467,0.33165,-5.6925,8.3783,0.81481,-5.0942,3.8372,1.776,0.77612,3.5499,0.14573,-0.11728405,-3.5168424,rearing,3,39,na,False,False,,
9130,-7.095,7.6747,2.8031,-6.8282,7.2418,2.4341,-2.586,6.5432,0.72137,-4.5864,7.0596,1.3222,-4.0058,8.8183,0.26962,-3.795,6.7467,0.33165,-5.6925,8.36,0.81481,-5.0942,3.8372,1.776,0.77612,3.5499,0.14573,-0.042977486,-3.4343436,rearing,3,39,na,False,False,,
9131,-7.1107,7.6747,2.8031,-6.8418,7.2418,2.4341,-2.5976,6.5432,0.72137,-4.5885,7.0596,1.3508,-4.015,8.8183,0.26962,-3.795,6.7467,0.33165,-5.6925,7.2752,0.81481,-5.0991,3.8372,1.776,0.77612,3.5499,0.14573,-0.1038851,-3.3889163,rearing,3,39,na,False,False,,
9132,-7.1294,7.6747,2.8031,-6.8531,7.2418,2.4678,-2.6056,6.5432,0.71421,-4.5889,7.0596,1.43,-4.015,8.8183,0.26962,-3.795,6.7467,0.33165,-5.6925,6.194,0.82176,-5.1174,3.8372,1.776,0.77612,3.5499,0.14573,-0.07222938,-3.421526,rearing,3,39,na,False,False,,
9133,-7.1294,7.6747,2.8031,-6.8418,7.2418,2.5185,-2.6214,6.5432,0.69932,-4.6071,7.0596,1.4956,-4.015,8.8183,0.26962,-3.795,6.7467,0.32897,-5.6925,6.194,0.86049,-5.15,3.8372,1.776,0.77612,3.5499,0.14573,-0.103484,-3.4429502,rearing,3,39,na,False,False,,
9134,-7.144,7.6747,2.8031,-6.857,7.2418,2.5185,-2.6385,6.5974,0.69932,-4.6283,7.0596,1.4956,-4.0242,8.8183,0.26962,-3.8042,6.7375,0.32897,-5.6925,6.194,0.89833,-5.1743,3.8372,1.776,0.77612,3.5499,0.14573,-0.01895784,-3.4861593,rearing,3,39,na,False,False,,
9135,-7.144,7.6747,2.8031,-6.8711,7.2418,2.5185,-2.664,6.5974,0.65066,-4.6347,7.0596,1.4956,-4.0333,8.8183,0.26962,-3.8133,6.7283,0.32897,-5.6925,6.1684,0.91897,-5.1743,3.8372,1.776,0.77612,3.5499,0.14573,2.4390655,-2.1257374,rearing,1,68,na,False,False,,
9136,-7.144,7.6747,2.8031,-6.8711,7.2418,2.5185,-2.705,6.5974,0.60508,-4.6407,7.0596,1.4956,-4.0333,8.8183,0.26962,-3.8133,6.7283,0.32897,-5.6925,6.1715,0.91897,-5.1743,3.8372,1.776,0.77612,3.5499,0.14573,2.4109573,-1.2399079,rearing,4,22,na,False,False,,
9137,-7.144,7.6747,2.8031,-6.8859,7.2456,2.5185,-2.7256,6.5974,0.53145,-4.6481,7.065,1.4956,-4.0425,8.8183,0.26916,-3.8133,6.7283,0.32897,-5.6925,6.1715,0.93723,-5.1897,3.8372,1.776,0.77612,3.5499,0.14573,2.4631047,-0.68412834,rearing,4,24,na,True,False,,
9138,-7.144,7.6747,2.8031,-6.8859,7.255,2.5185,-2.7968,6.5974,0.43961,-4.6626,7.0692,1.4956,-4.0517,8.8183,0.26881,-4.1158,6.6733,0.32818,-5.6925,6.1783,0.95375,-5.2093,3.8372,1.776,0.77612,3.5499,0.14573,2.8298314,-0.411826,rearing,3,14,na,True,False,,
9139,-7.144,7.6747,2.8031,-6.8859,7.255,2.5185,-2.9132,6.5974,0.41436,-4.6767,7.0709,1.4956,-4.0608,8.8183,0.26857,-4.5925,6.6183,0.32662,-5.6499,6.1783,1.0222,-5.2199,3.8372,1.7724,0.77612,3.5499,0.14573,2.6048658,-0.025433358,rearing,4,24,na,False,False,,
9140,-7.144,7.6747,2.8031,-6.8859,7.255,2.5185,-2.9644,6.5974,0.41428,-4.6957,7.0715,1.4956,-4.07,8.8183,0.26854,-4.7758,6.6183,0.32726,-5.5906,6.1783,1.0782,-5.2223,3.8372,1.7724,0.77612,3.5499,0.14573,2.28329,-0.92973125,rearing,4,22,na,False,False,,
9141,-7.144,7.6747,2.8031,-6.8859,7.255,2.5185,-2.9723,6.5974,0.41233,-4.7221,7.0827,1.4956,-4.07,8.8183,0.26844,-4.785,6.6183,0.32726,-5.5811,6.1783,1.0798,-5.2249,3.8372,1.7724,0.77612,3.5499,0.14573,2.0452218,-1.1155316,rearing,4,28,na,False,False,,
9142,-7.1529,7.7237,2.7601,-6.8859,7.2858,2.5185,-3.0016,6.5974,0.407,-4.8517,7.0938,1.4956,-4.07,8.8183,0.26764,-4.785,6.6183,0.32726,-5.5773,6.179,1.0798,-5.3117,3.8309,1.7657,0.77612,3.5499,0.14573,1.4135998,-0.8757346,rearing,4,16,na,False,False,,
9143,-7.2664,7.8278,2.7601,-6.918,7.3072,2.5185,-3.0481,6.5974,0.39293,-5.0966,7.1,1.4956,-4.07,8.8183,0.26588,-4.785,6.6183,0.32726,-5.5718,6.179,1.0798,-5.3987,3.8269,1.7592,0.77612,3.5499,0.14573,1.1273344,-1.19743,rearing,4,28,na,False,False,,
9144,-7.6894,7.8952,2.7509,-7.042,7.3283,2.5185,-3.1016,6.5974,0.39293,-5.3116,7.1143,1.4956,-4.07,8.8183,0.26588,-4.785,6.6183,0.32818,-5.5453,6.1678,1.0798,-5.4032,3.6426,1.7301,0.77612,3.5499,0.14573,1.0577183,-1.1787429,rearing,4,28,na,False,False,,
9145,-8.0327,7.9387,2.6932,-7.1656,7.3352,2.5185,-3.1792,6.542,0.37278,-5.4011,7.1296,1.4956,-4.07,8.8183,0.26522,-4.785,6.6183,0.33034,-5.5088,6.1678,1.0798,-5.4073,3.4672,1.7009,0.77612,3.5499,0.14573,1.0357078,-1.3328594,rearing,4,28,na,True,False,,
9146,-8.0722,7.9911,2.6292,-7.1939,7.3439,2.4678,-3.2271,6.4344,0.32739,-5.4011,7.1296,1.4956,-4.0792,8.8092,0.26387,-4.785,6.6183,0.33192,-5.4936,6.1678,1.0798,-5.4118,3.455,1.6927,0.77612,3.5499,0.14573,0.42239407,-1.4808973,rearing,3,34,na,False,False,,
9147,-8.0902,8.0063,2.5823,-7.214,7.369,2.4324,-3.2334,6.4291,0.32448,-5.4011,7.1296,1.4956,-4.0883,8.8,0.25798,-4.7942,6.6183,0.33226,-5.4922,6.1678,1.0801,-5.4118,3.4497,1.6828,0.77612,3.5499,0.14573,0.070532694,-1.0190943,rearing,3,15,na,False,False,,
9148,-8.1145,8.0182,2.5538,-7.2389,7.369,2.3267,-3.2364,6.4291,0.31941,-5.4011,7.1325,1.4821,-4.0883,8.8,0.25798,-4.8033,6.6183,0.33241,-5.4901,6.167,1.0803,-5.4118,3.4485,1.6772,0.77612,3.5499,0.14573,-0.38029978,-1.1423143,rearing,0,36,na,False,False,,
9149,-8.1542,8.0971,2.243,-7.2685,7.369,2.1123,-3.2385,6.4237,0.30721,-5.4029,7.1361,1.4506,-4.0883,8.8,0.25798,-4.8033,6.6183,0.33538,-5.4881,6.167,1.0803,-5.4118,3.4479,1.674,0.77612,3.5499,0.14573,-0.6867032,-1.030555,rearing,0,12,na,False,False,,
