,z1,z2,y,y_
40265,0.5674417,7.2495675,rearing,0
40266,0.56990045,7.268863,rearing,0
40267,0.5598049,7.22719,rearing,0
40268,0.54328734,6.898909,rearing,0
40269,-0.24902713,5.5842934,rearing,0
40270,-0.4420538,5.4582243,rearing,0
40271,-0.4004797,5.5495205,rearing,0
40272,-0.44155112,5.499793,rearing,0
40273,-0.4302885,5.5222993,rearing,0
40274,-0.4466852,5.444582,rearing,0
40275,-0.4370697,5.424532,rearing,0
40276,-0.69366986,5.329831,rearing,0
40277,-1.2555894,5.273513,rearing,0
40278,-1.8144908,5.258795,rearing,0
40279,-1.817539,5.3582687,rearing,0
40280,-1.8371595,5.607683,rearing,0
40281,-1.8669791,5.58288,na,0
40282,-1.9912218,5.740152,rearing,0
40283,-2.2304463,5.9763374,rearing,0
40284,-2.3455524,6.4099317,rearing,0
40285,-2.522862,6.6671886,rearing,0
40286,-2.7012455,7.0146904,rearing,0
40287,-2.949691,7.179992,rearing,0
40288,-3.21348,7.366337,rearing,0
40289,-3.3906934,7.490294,rearing,0
40290,-3.4134603,7.5586357,rearing,0
40291,-3.4652963,7.529353,rearing,0
40292,-3.4020162,7.538137,rearing,0
40293,-3.3924856,7.5296645,rearing,0
40294,-3.3631182,7.4952607,rearing,0
40295,-3.10354,7.3689227,rearing,0
40296,-2.4020438,7.0274887,rearing,0
40297,-2.1716223,6.889453,rearing,0
40298,-1.7598077,7.166052,rearing,0
40299,-1.1791797,7.569852,na,0
40300,-0.7991781,7.7237163,na,0
40301,0.61259025,8.465413,na,0
40302,0.96851635,8.480421,na,3
40303,1.0237968,8.454441,na,3
40304,1.0600566,8.563109,na,3
40305,1.0130125,8.392192,na,3
40306,1.0421642,8.452919,na,3
40307,1.1248263,8.437494,na,3
40308,1.1661087,8.353465,na,3
40309,2.0163782,6.5680866,na,2
40310,2.2061267,6.375738,na,2
40311,2.2852228,6.2505684,na,2
40312,2.2756796,6.323993,standing,2
40313,2.3631902,6.2413216,standing,2
40314,2.3425481,6.2388873,standing,2
40315,2.3802612,6.1704664,standing,2
40316,2.4123962,6.1788177,standing,2
40317,2.4274683,6.167498,standing,2
40318,2.4865642,6.146563,standing,2
40319,2.4959607,6.1323547,standing,2
40320,2.526471,6.1214657,standing,2
40321,2.5896144,6.09541,standing,2
40322,2.588239,6.154045,standing,2
40323,2.5920522,6.1231337,standing,2
40324,2.5321546,6.122524,standing,2
40325,2.4666827,6.2133675,standing,2
40326,2.456928,6.1627965,standing,2
40327,2.427721,6.1660237,standing,2
40328,2.419759,6.219725,standing,2
40329,2.4150496,6.2136726,standing,2
40330,2.393704,6.1871424,standing,2
40331,2.3812578,6.3039737,standing,2
40332,2.3712866,6.3269105,standing,2
40333,2.3795729,6.365819,standing,2
40334,2.3302824,6.3919272,standing,2
40335,2.2609944,6.3768215,standing,2
40336,2.2865982,6.552647,na,2
40337,1.618702,9.080211,na,3
40338,1.4951757,9.02,na,3
40339,1.5129397,8.996813,na,3
40340,1.4635113,8.9592085,na,3
40341,1.3955575,8.946263,na,3
40342,1.340979,8.874631,na,3
40343,1.251136,8.8056,na,3
40344,0.886588,8.577184,na,3
40345,0.45005614,8.392324,na,0
40346,0.52160925,8.347296,na,0
40347,0.53729993,8.379239,na,0
40348,0.5714911,8.465521,na,0
40349,0.746047,8.888425,na,3
40350,-0.04339621,12.022447,na,1
40351,-0.14191703,12.069658,na,1
40352,-0.17779717,12.004074,na,1
40353,-0.29972616,11.9106245,na,1
40354,-0.32652307,11.767585,na,1
40355,-0.32764065,11.496022,na,1
40356,-0.34943116,11.367743,na,1
40357,-0.34256253,11.273169,na,1
40358,-0.32467172,11.2266445,na,1
40359,-0.3115213,11.210881,na,1
40360,-0.3158844,11.2010565,na,1
40361,-0.1940463,11.091449,na,1
40362,-0.12756898,10.931145,na,1
40363,0.027833156,10.482435,na,1
40364,0.04427769,10.378188,na,1
40365,0.07746111,10.23707,na,1
40366,0.04779536,10.121474,na,1
40367,0.017811395,10.026665,standing,1
40368,-0.033560038,10.073513,standing,1
40369,0.0031589682,10.045841,standing,1
40370,0.011175306,10.021163,standing,1
40371,0.10683764,9.922187,na,1
40372,0.089724205,9.853129,na,1
40373,0.041475326,9.825904,na,1
40374,0.033052243,9.778937,na,1
40375,-0.15491699,9.83208,na,1
40376,-0.2884207,9.932639,na,1
40377,-0.31151953,9.911986,na,1
40378,-0.38173133,9.840472,na,1
40379,-0.37737274,9.935004,na,1
40380,-0.30916777,9.976107,na,1
40381,-0.43111572,10.077205,na,1
40382,-0.5142406,10.226697,na,1
40383,-1.0995004,10.598396,na,1
40384,-1.2866155,10.8341,na,1
40385,-1.4676836,10.915008,na,1
40386,-1.5756563,11.077269,na,1
40387,-1.8519719,11.127958,walking,1
40388,-2.0419388,11.650832,walking,1
40389,-2.2720237,11.905262,walking,1
40390,-2.2291975,11.894418,walking,1
40391,-2.300081,11.912331,walking,1
40392,-2.3212228,11.906274,walking,1
40393,-2.3381388,11.889407,walking,1
40394,-2.401863,11.840407,walking,1
40395,-2.4829254,11.710181,walking,1
40396,-2.4214652,11.505747,na,1
40397,-2.3472817,11.251721,na,1
40398,-2.1936994,11.220391,na,1
40399,-2.0648,11.035924,na,1
40400,-1.8847742,11.017914,na,1
40401,-1.8370447,10.938739,na,1
40402,-1.7546874,10.866537,na,1
40403,-1.5158812,10.712236,na,1
40404,-1.4692047,10.454787,na,1
40405,-1.4176722,10.410185,na,1
40406,-1.3034012,10.301835,na,1
40407,-1.3952645,10.262782,na,1
40408,-1.3073825,10.15348,na,1
40409,-1.1734488,10.13325,na,1
40410,-1.0612067,10.000185,na,1
40411,2.7045014,7.706109,na,3
40412,3.0066593,7.6073837,standing,3
40413,3.626348,7.608952,standing,3
40414,3.6750934,7.569144,standing,3
40415,3.73263,7.585702,standing,3
40416,3.7463677,7.6077485,standing,3
40417,3.7163806,7.619837,standing,3
40418,3.5641887,7.6087356,standing,3
40419,2.9810753,7.7452884,standing,3
40420,2.7304456,7.7618628,standing,3
40421,2.7021806,7.755924,standing,3
40422,2.5719736,7.775226,standing,3
40423,2.5805128,7.7725673,standing,3
40424,2.5208356,7.8202085,standing,3
40425,2.4778047,7.8006434,standing,3
40426,2.4707613,7.8249664,standing,3
40427,2.432009,7.878657,standing,3
40428,2.3526862,7.978351,standing,3
40429,2.3459904,7.998968,standing,3
40430,2.3235059,8.055714,standing,3
40431,2.2422948,8.225176,standing,3
40432,2.144667,8.330662,standing,3
40433,2.0404205,8.388945,standing,3
40434,1.9647475,8.516651,standing,3
40435,1.9439043,8.50711,standing,3
40436,1.9291828,8.541195,standing,3
40437,1.9114472,8.532045,standing,3
40438,1.8498034,8.658381,na,3
40439,1.7056571,8.743544,na,3
40440,1.5041269,9.111812,na,3
40441,0.9703767,9.653241,na,1
40442,0.98532325,9.790133,na,1
40443,0.9101167,9.972522,na,1
40444,0.77288187,10.041492,na,1
40445,0.7187825,10.1251,na,1
40446,0.35254958,10.813439,na,1
40447,0.22746384,11.005824,na,1
40448,0.24219951,11.115443,na,1
40449,0.16885245,11.176232,na,1
40450,0.111199915,11.274874,na,1
40451,0.07358423,11.230534,na,1
40452,0.07109406,11.132942,na,1
40453,0.027840555,11.054027,na,1
40454,0.0012264925,11.047647,na,1
40455,-0.013931255,11.002436,na,1
40456,0.058564745,10.703907,na,1
40457,0.1891193,8.530302,na,0
40458,0.27144805,8.265895,na,0
40459,0.19386086,8.127426,na,0
40460,0.21019377,8.0992775,na,0
40461,-0.009301824,8.033573,na,0
40462,-0.024129849,7.9365277,na,0
40463,-0.4727004,7.783688,na,0
40464,-0.885185,7.5778527,rearing,0
40465,-1.4360237,7.660692,rearing,0
40466,-1.7398878,7.8268466,rearing,0
40467,-1.8720363,7.899812,rearing,0
40468,-1.9776385,7.987244,rearing,0
40469,-2.0061808,8.114183,rearing,0
40470,-1.99138,8.183398,rearing,0
40471,-1.9318409,8.324001,rearing,0
40472,-1.4493836,9.760813,rearing,1
40473,-1.3779528,10.030946,rearing,1
40474,-1.1717407,10.334334,rearing,1
40475,-0.8786254,10.647982,rearing,1
40476,-0.5740374,10.974656,rearing,1
40477,-0.40966472,11.096431,rearing,1
40478,-0.36755496,11.1425495,na,1
40479,-0.3479405,11.137647,na,1
40480,-0.31843904,11.156244,na,1
40481,-0.29166278,11.132482,na,1
40482,-0.36914393,10.981476,na,1
40483,-0.51505387,10.86029,na,1
40484,-0.65874016,10.737242,na,1
40485,-0.73560095,10.713848,na,1
40486,-0.82714224,10.734825,na,1
40487,-1.1965791,10.85584,na,1
40488,-1.5327669,10.882812,na,1
40489,-2.2829046,10.826262,na,1
40490,-2.4292207,10.939878,na,1
40491,-2.3879542,10.908123,na,1
40492,-2.312386,10.905341,na,1
40493,-2.3105133,10.883279,na,1
40494,-2.1694376,10.92269,na,1
40495,2.4462352,11.690704,na,3
40496,2.5439436,11.736221,na,3
40497,2.8350189,11.909985,na,3
40498,2.946725,11.963353,na,3
40499,3.033217,11.9864025,na,3
40500,2.9552743,12.001358,walking,3
40501,2.8016193,11.838864,walking,3
40502,2.691715,11.802741,walking,3
40503,2.5964792,11.784724,walking,3
40504,2.5138488,11.699419,na,3
40505,2.0816815,11.74175,na,1
40506,1.6476682,11.857289,na,1
40507,1.4211338,11.925756,na,1
40508,1.304887,12.012186,rearing,1
40509,1.2810876,11.953609,rearing,1
40510,1.0790961,12.239082,rearing,1
40511,0.74268854,12.49375,rearing,1
40512,0.6033258,12.753748,rearing,1
40513,0.682074,12.943238,rearing,1
40514,0.77091825,12.925871,na,1
40515,0.813795,12.926298,na,1
40516,0.7403958,12.910627,na,1
40517,0.5451025,12.871485,na,1
40518,0.47613832,12.845604,na,1
40519,0.43155462,12.94785,na,1
40520,0.3752348,12.925534,na,1
40521,0.46828198,13.079817,na,1
40522,0.5135685,13.156959,walking,1
40523,0.5339373,13.193361,walking,1
40524,0.5790131,13.177776,walking,1
40525,0.70084685,13.032014,walking,1
40526,0.873784,12.875082,walking,1
40527,1.357528,12.209945,walking,1
40528,1.4787369,11.7533,na,1
40529,1.5673277,11.748074,na,1
40530,1.6122645,11.57841,na,1
40531,1.5966485,11.608282,na,1
40532,1.5952754,11.53236,na,1
40533,1.550682,11.504316,standing,1
40534,1.5321325,11.549867,standing,1
40535,1.4901638,11.663339,standing,1
40536,1.3852736,11.742893,standing,1
40537,1.2920815,11.7709255,na,1
40538,1.182086,11.972516,na,1
40539,1.1163994,12.13502,na,1
40540,1.0073644,12.237674,na,1
40541,0.8433342,12.425358,walking,1
40542,0.6694991,12.724651,walking,1
40543,0.4413676,12.873803,walking,1
40544,0.15208666,13.326807,walking,1
40545,0.18450646,13.591388,walking,1
40546,0.14260612,13.710695,walking,1
40547,0.09329963,13.6822605,walking,1
40548,0.08755306,13.656525,walking,1
40549,0.14328623,13.706913,walking,1
40550,0.123107314,13.6795,na,1
40551,0.15703401,13.686525,na,1
40552,0.18579774,13.504914,na,1
40553,0.2414181,13.288954,na,1
40554,0.34931517,12.885057,na,1
40555,0.09444204,12.585781,na,1
40556,0.07034281,12.238644,na,1
40557,-0.15875372,12.061441,na,1
40558,-0.39707246,11.6075325,na,1
40559,-0.7133883,11.546544,na,1
40560,-0.8466336,11.524925,na,1
40561,-0.80321467,11.41364,na,1
40562,-0.8814035,11.3988,na,1
40563,-0.9779718,11.489658,na,1
40564,-1.244453,11.564316,na,1
40565,-1.5954839,11.603082,na,1
40566,-1.8472261,11.780184,na,1
40567,-1.9423425,11.836673,na,1
40568,-1.9741884,11.795353,na,1
40569,-1.9782095,11.791372,na,1
40570,-2.0278242,11.846345,na,1
40571,-1.9738708,11.792349,na,1
40572,-1.8636118,11.69302,na,1
40573,-1.8393588,11.7381935,na,1
40574,-1.7728142,11.723811,na,1
40575,-1.6466345,11.748389,na,1
40576,-1.4776474,11.774741,na,1
40577,-1.3972754,11.608511,na,1
40578,-1.3193935,11.657084,na,1
40579,-1.1186832,11.4541025,na,1
40580,-0.89069647,11.3123,na,1
40581,-0.3921633,11.054098,na,1
40582,1.4049637,10.902301,na,1
40583,2.5012693,10.901767,na,3
40584,3.037379,10.919741,standing,3
40585,3.1098814,10.904194,standing,3
40586,3.3630123,10.904133,standing,3
40587,3.4914951,10.939413,standing,3
40588,3.5677538,10.915085,standing,3
40589,3.559925,10.976933,standing,3
40590,3.6663058,10.957502,standing,3
40591,3.6813083,10.961475,standing,3
40592,3.6869082,11.032299,standing,3
40593,3.7016597,10.999293,standing,3
40594,3.7319026,11.051023,standing,3
40595,3.7292213,11.063962,standing,3
40596,3.7708857,11.143692,standing,3
40597,3.7702982,11.128527,standing,3
40598,3.7575746,11.1311245,standing,3
40599,3.7428677,11.127996,standing,3
40600,3.744514,11.139851,standing,3
40601,3.6786163,11.147956,standing,3
40602,3.7780752,11.068487,standing,3
40603,3.859177,11.067007,standing,3
40604,3.886765,11.048561,standing,3
40605,3.9029193,11.033223,standing,3
40606,3.9705648,11.047271,standing,3
40607,3.9911804,10.978667,standing,3
40608,4.013709,11.014588,standing,3
40609,3.9503186,10.998436,standing,3
40610,3.95725,10.949059,standing,3
40611,3.95256,10.960404,standing,3
40612,3.8841088,10.887354,standing,3
40613,3.834979,10.823073,standing,3
40614,3.7062151,10.766726,standing,3
40615,3.707867,10.722833,standing,3
40616,3.582473,10.662216,standing,3
40617,3.6064403,10.640935,standing,3
40618,3.4950552,10.594894,standing,3
40619,3.519964,10.5542,standing,3
40620,3.3664153,10.588013,na,3
40621,3.3315296,10.460322,na,3
40622,3.3138356,10.436763,na,3
40623,3.2961316,10.4862585,na,3
40624,3.209384,10.364264,na,3
40625,3.2446299,10.4305105,na,3
40626,3.2540128,10.453766,na,3
40627,3.2282565,10.459171,na,3
40628,3.3140314,10.501747,na,3
40629,3.4100783,10.587423,na,3
40630,3.4183736,10.633109,na,3
40631,3.4504037,10.743516,na,3
40632,3.6447985,10.88429,na,3
40633,3.6412067,10.918819,na,3
40634,3.6396782,10.893342,na,3
40635,3.6282988,10.896441,na,3
40636,3.6443284,10.864864,na,3
40637,3.6100152,10.794764,na,3
40638,3.6174486,10.679102,na,3
40639,3.5316937,10.707453,na,3
40640,3.4116728,10.596961,na,3
40641,3.3268116,10.510469,standing,3
40642,3.0700536,10.286982,standing,3
40643,2.9565222,10.2113905,na,3
40644,2.929284,10.232619,na,3
40645,2.8935115,10.148489,na,3
40646,2.976458,10.298052,na,3
40647,2.9472446,10.327112,na,3
40648,3.0006218,10.446591,na,3
40649,2.8858738,10.438863,na,3
40650,3.0319836,10.465716,na,3
40651,2.9564164,10.474133,na,3
40652,3.1026702,10.525791,na,3
40653,3.3353074,10.56834,na,3
40654,3.3701844,10.615876,na,3
40655,3.3993254,10.589387,na,3
40656,3.424918,10.680192,na,3
40657,3.4062028,10.757851,standing,3
40658,3.5804558,10.796959,standing,3
40659,3.5565848,10.808977,standing,3
40660,3.5776348,10.829613,standing,3
40661,3.5388641,10.891868,standing,3
40662,3.6041098,10.867034,standing,3
40663,-1.551047,8.360705,standing,0
40664,-1.7505752,8.304235,na,0
40665,-1.8487737,8.166386,na,0
40666,-2.0854187,8.122095,na,0
40667,-2.437344,8.15684,na,0
40668,-2.6353128,8.191255,na,0
40669,-2.83081,8.243942,na,0
40670,-2.829323,8.314727,na,0
40671,-2.7900488,8.28382,na,0
40672,-2.8164961,8.209643,na,0
40673,-2.8000753,8.190617,na,0
40674,-2.6231465,7.8913603,na,0
40675,-2.0096045,6.8895044,na,0
40676,-1.7234023,6.3603625,na,0
40677,-1.461195,6.0312457,rearing,0
40678,-1.2682117,5.914392,rearing,0
40679,-1.1563476,5.901742,rearing,0
40680,-1.0589938,5.8223143,rearing,0
40681,-0.8927118,5.6938677,rearing,0
40682,-0.7230258,5.5685854,rearing,0
40683,-0.569183,5.424729,rearing,0
40684,-0.58908397,5.3411965,rearing,0
40685,-0.56155545,5.2942142,rearing,0
40686,-0.457601,5.2177525,rearing,0
40687,-0.3711645,5.2140036,rearing,0
40688,-0.28162736,5.29667,rearing,0
40689,-0.1599144,5.396668,rearing,0
40690,-0.009507617,5.4892845,rearing,0
40691,-0.005737767,5.5412607,rearing,0
40692,0.06746147,5.591157,rearing,0
40693,0.10005759,5.6131196,rearing,0
40694,0.12868863,5.6701517,rearing,0
40695,0.15378904,5.647489,rearing,0
40696,0.17938617,5.7009835,rearing,0
40697,0.14430168,5.678953,rearing,0
40698,0.20254934,5.6760178,rearing,0
40699,0.0636455,5.8425198,rearing,0
40700,-0.11245295,5.914519,rearing,0
40701,-0.08819602,5.9359374,rearing,0
40702,-0.0721726,6.003442,rearing,0
40703,-0.20655592,5.9718285,rearing,0
40704,-0.103938624,6.000965,rearing,0
40705,-0.09342097,6.148594,rearing,0
40706,-0.16249852,6.0349393,rearing,0
40707,-0.27815118,6.306919,rearing,0
40708,-0.76230043,8.484522,rearing,0
40709,-0.8463615,8.7106,rearing,0
40710,-0.9837809,8.911045,rearing,0
40711,-0.92373544,8.916872,rearing,0
40712,-0.89681464,8.924896,rearing,0
40713,-0.9714472,9.028418,rearing,0
40714,-1.0116705,9.193804,rearing,1
40715,-1.158105,9.560446,rearing,1
40716,-2.1084893,11.120246,rearing,1
40717,-2.2017384,11.378074,rearing,1
40718,-2.2788167,11.458061,rearing,1
40719,-2.3395483,11.404898,rearing,1
40720,-2.5013454,11.448667,rearing,1
40721,-2.4390814,11.400335,rearing,1
40722,-2.3151278,11.393049,rearing,1
40723,-2.2515159,11.415615,rearing,1
40724,-2.2533011,11.368198,na,1
40725,-2.1856833,11.209339,na,1
40726,-2.0723882,11.136228,na,1
40727,-2.0675745,11.06618,na,1
40728,-2.1122081,10.991924,walking,1
40729,-2.0100355,10.9747505,walking,1
40730,-1.9021116,10.923634,walking,1
40731,-1.8200898,10.730385,walking,1
40732,-1.6134171,10.013925,walking,1
40733,-1.6211478,9.844985,walking,1
40734,-1.3178858,9.256023,na,1
40735,-0.9766841,8.487127,na,0
40736,-0.8159725,8.335622,na,0
40737,-0.7008026,8.225653,na,0
40738,-0.71619105,8.219694,na,0
40739,-0.67081267,8.226069,na,0
40740,-0.6740536,8.202211,na,0
40741,-0.6848902,8.205086,na,0
40742,-0.4899711,8.106492,na,0
40743,0.23276076,8.028151,na,0
40744,0.54105467,7.961914,na,0
40745,0.6442167,7.98055,na,0
40746,0.6763865,7.891552,na,0
40747,0.63768643,7.923275,na,0
40748,0.67166525,7.925557,rearing,0
40749,0.68501574,7.602044,rearing,0
40750,0.4783197,6.8245907,rearing,0
40751,0.46440935,6.5636935,rearing,0
40752,0.41127217,6.4034343,rearing,0
40753,0.4154433,6.377839,rearing,0
40754,0.4485226,6.4068108,rearing,0
40755,0.49814105,6.481573,rearing,0
40756,0.51799154,6.5353985,rearing,0
40757,0.5494679,6.6223564,rearing,0
40758,0.61608475,6.7385817,rearing,0
40759,0.6963283,6.900866,rearing,0
40760,0.7459599,7.416703,rearing,0
40761,0.7904123,7.786338,rearing,0
40762,0.86927295,7.9194045,rearing,0
40763,0.7843065,8.000895,rearing,0
40764,0.8959296,8.065353,rearing,0
40765,0.889782,8.111607,rearing,0
40766,0.94406056,8.164083,rearing,0
40767,0.9505825,8.149954,rearing,0
40768,1.0421724,8.106407,rearing,0
40769,0.95911825,8.076425,rearing,0
40770,0.9219214,8.018217,rearing,0
40771,0.85691863,7.861092,rearing,0
40772,0.29596284,6.2855186,rearing,0
40773,0.28201976,6.2153277,rearing,0
40774,0.22933118,6.209484,rearing,0
40775,0.25660235,6.2389755,rearing,0
40776,0.22445112,6.230698,rearing,0
40777,0.20491163,6.1705365,rearing,0
40778,0.12276815,6.2038994,rearing,0
40779,0.15682495,6.201165,rearing,0
40780,-0.03371799,6.266902,rearing,0
40781,-0.4200704,6.3333664,rearing,0
40782,-0.9076733,6.7910743,rearing,0
40783,-1.072396,7.0033064,rearing,0
40784,-1.1712435,7.084231,rearing,0
40785,-1.3102874,7.242413,rearing,0
40786,-1.6066227,7.3929863,rearing,0
40787,-1.5574386,7.49829,rearing,0
40788,-1.6350759,7.4986954,rearing,0
40789,-1.684427,7.658648,rearing,0
40790,-1.5436761,7.776757,rearing,0
40791,-1.426724,7.935799,rearing,0
40792,-1.2536485,8.207715,rearing,0
40793,-1.0976171,8.389659,rearing,0
40794,-0.851476,8.783264,rearing,0
40795,-0.7412891,8.855439,rearing,0
40796,0.5481491,11.677504,na,1
40797,0.58986783,11.738825,na,1
40798,0.5749745,11.615332,na,1
40799,0.50481254,11.532934,na,1
40800,0.55781513,11.555335,na,1
40801,0.5500902,11.561438,na,1
40802,0.4890965,11.431375,na,1
40803,0.4508762,11.317316,na,1
40804,-1.9277945,7.406566,na,0
40805,-1.9825548,7.152126,na,0
40806,-2.1019175,7.0958014,na,0
40807,-2.1723497,7.046768,na,0
40808,-2.0915735,6.992611,walking,0
40809,-2.096427,6.95307,walking,0
40810,-1.7921126,6.8136263,walking,0
40811,-1.5846138,6.668133,na,0
40812,-1.1780119,6.5619226,na,0
40813,-0.49858245,6.4360394,na,0
40814,-0.09601183,6.3900185,na,0
40815,0.11358058,6.584648,na,0
40816,0.3722703,6.9572434,rearing,0
40817,0.5891728,7.3243604,rearing,0
40818,0.74143565,7.662486,rearing,0
40819,0.70573884,7.7762785,rearing,0
40820,0.742766,7.7484093,rearing,0
40821,0.73744977,7.775003,rearing,0
40822,0.7193459,7.822078,rearing,0
40823,0.785804,7.572204,rearing,0
40824,0.5847626,7.2272725,rearing,0
40825,0.49121508,6.830341,rearing,0
40826,0.40922654,6.5239506,rearing,0
40827,0.24319609,6.373095,rearing,0
40828,0.20927447,6.315978,rearing,0
40829,0.12496438,6.1444488,rearing,0
40830,0.09503844,6.1087546,rearing,0
40831,0.053372692,6.173721,rearing,0
40832,-0.1255458,6.0207596,rearing,0
40833,-0.29680017,6.013519,rearing,0
40834,-0.3903113,6.017156,rearing,0
40835,-0.42151245,6.0228977,rearing,0
40836,-0.5350243,6.0494804,rearing,0
40837,-0.7339622,6.174693,rearing,0
40838,-1.3229796,6.187995,rearing,0
40839,-1.6963958,6.4022093,rearing,0
40840,-2.1768818,6.5473967,rearing,0
40841,-2.397559,6.8082705,rearing,0
40842,-2.6508992,7.000635,rearing,0
40843,-2.7659097,7.064621,rearing,0
40844,-2.67874,7.1744437,rearing,0
40845,-2.595196,7.2651753,rearing,0
40846,-2.60096,7.318987,rearing,0
40847,-2.4710631,7.434739,rearing,0
40848,-2.4098864,7.437726,rearing,0
40849,-2.3240042,7.4737163,rearing,0
40850,-1.9856746,7.7349524,rearing,0
40851,-1.7114648,7.7429347,rearing,0
40852,-1.4846988,7.958006,rearing,0
40853,0.64738846,13.211889,rearing,1
40854,0.63438624,13.329022,rearing,1
40855,0.60211813,13.476428,na,1
40856,0.53869027,13.779441,na,1
40857,0.37397075,14.102259,na,1
40858,0.3705279,14.31083,na,1
40859,0.3084188,14.3395,na,1
40860,0.28257263,14.32773,na,1
40861,0.25283605,14.274668,na,1
40862,0.21777706,14.20309,na,1
40863,0.20015581,14.005722,na,1
40864,0.2080103,13.878569,walking,1
40865,0.33036023,13.731177,walking,1
40866,0.45637897,13.6327915,walking,1
40867,0.49497038,13.559658,walking,1
40868,0.5563747,13.370343,walking,1
40869,-0.56213015,8.716458,walking,0
40870,-0.48403755,8.647252,walking,0
40871,-0.48964027,8.652438,walking,0
40872,-0.44284746,8.541753,walking,0
40873,-0.48272803,8.525691,walking,0
40874,-0.50311726,8.442101,na,0
40875,-0.56415594,8.349763,rearing,0
40876,-0.7427078,8.10515,rearing,0
40877,-0.90887374,7.891237,rearing,0
40878,-1.1151973,7.7704782,rearing,0
